330.484009	-14.137200	255
278.550812	-9.424800	255
217.175201	-4.712400	255
169.963196	0.000000	255
108.587601	-4.712400	255
51.933201	-4.712400	255
-4.721200	-4.712400	255
-66.096802	-4.712400	255
-122.751198	-4.712400	255
-179.405594	0.000000	255
-240.781204	0.000000	255
-292.714386	-4.712400	255
-349.368805	-4.712400	255
-401.302002	-4.712400	255
-457.956390	-4.712400	255
-514.610779	0.000000	255
-566.544006	-4.712400	255
-623.198425	-4.712400	255
-679.852783	-9.424800	255
-731.786011	-4.712400	255
-788.440430	-9.424800	255
-835.652405	-9.424800	255
-887.585571	-9.424800	255
-939.518799	-4.712400	255
-986.730774	-9.424800	255
-1033.942749	-4.712400	255
-1081.154785	-9.424800	255
-1128.366821	-9.424800	255
-1175.578857	-14.137200	255
-1222.790771	-9.424800	255
-1265.281616	-9.424800	255
-1307.772461	-9.424800	255
-1345.541992	-9.424800	255
-1388.032837	-9.424800	255
-1421.081177	-9.424800	255
-1458.850830	-9.424800	255
-1496.620361	-9.424800	255
-1524.947632	-4.712400	255
-1562.717163	0.000000	255
-1586.323242	-4.712400	255
-1614.650391	-9.424800	255
-1642.977539	-9.424800	255
-1666.583618	-9.424800	255
-1690.189575	-9.424800	255
-1713.795654	-9.424800	255
-1732.680420	-4.712400	255
-1751.565186	-14.137200	255
-1770.449951	-14.137200	255
-1784.613647	-14.137200	255
-1794.056030	-9.424800	255
-1808.219604	-9.424800	255
-1812.940796	-9.424800	255
-1822.383179	-9.424800	255
-1827.104370	-9.424800	255
-1827.104370	-4.712400	255
-1831.825562	-4.712400	255
-1831.825562	-9.424800	255
-1827.104370	-4.712400	255
-1822.383179	0.000000	255
-1822.383179	0.000000	255
-1808.219604	0.000000	255
-1794.056030	0.000000	255
-1794.056030	0.000000	255
-1789.334839	0.000000	255
-1770.449951	-9.424800	255
-1756.286377	-4.712400	255
-1737.401611	-4.712400	255
-1718.516846	-4.712400	255
-1699.631958	-4.712400	255
-1676.026001	-4.712400	255
-1647.698853	-4.712400	255
-1628.813965	-4.712400	255
-1595.765625	-9.424800	255
-1567.438354	-4.712400	255
-1534.390015	-9.424800	255
-1506.062744	-4.712400	255
-1468.293213	-9.424800	255
-1435.244751	-9.424800	255
-1402.196411	0.000000	255
-1354.984375	-4.712400	255
-1321.936035	-9.424800	255
-1279.445190	-4.712400	255
-1241.675659	0.000000	255
-1194.463623	-4.712400	255
-1147.251587	0.000000	255
-1109.482056	0.000000	255
-1052.827637	-4.712400	255
-1010.336792	-4.712400	255
-963.124817	-4.712400	255
-906.470398	0.000000	255
-863.979614	0.000000	255
-807.325195	-4.712400	255
-760.113220	-9.424800	255
-708.179993	-4.712400	255
-651.525574	-9.424800	255
-599.592407	-9.424800	255
-542.937988	-9.424800	255
-491.004791	-4.712400	255
-434.350403	-9.424800	255
-377.696014	-14.137200	255
-321.041595	-14.137200	255
-269.108398	-4.712400	255
-207.732803	-4.712400	255
-151.078400	0.000000	255
-89.702797	0.000000	255
-33.048401	0.000000	255
23.606001	-9.424800	255
84.981598	-4.712400	255
141.636002	-4.712400	255
198.290405	-4.712400	255
254.944794	-4.712400	255
311.599213	-4.712400	255
372.974792	-4.712400	255
429.629211	-4.712400	255
476.841187	0.000000	255
533.495605	4.712400	255
590.150024	0.000000	255
646.804382	-4.712400	255
698.737610	0.000000	255
755.392029	0.000000	255
812.046387	0.000000	255
854.537170	0.000000	255
906.470398	-4.712400	255
948.961182	0.000000	255
1005.615601	-4.712400	255
1057.548828	4.712400	255
1095.318359	-4.712400	255
1142.530396	-4.712400	255
1185.021240	-4.712400	255
1232.233154	-9.424800	255
1270.002808	-4.712400	255
1307.772461	0.000000	255
1350.263184	-4.712400	255
1383.311646	0.000000	255
1425.802368	-4.712400	255
1458.850830	0.000000	255
1491.899170	0.000000	255
1529.668823	0.000000	255
1553.274780	4.712400	255
1586.323242	4.712400	255
1609.929199	0.000000	255
1628.813965	0.000000	255
1661.862427	0.000000	255
1680.747192	0.000000	255
1704.353149	0.000000	255
1723.238037	0.000000	255
1737.401611	-4.712400	255
1756.286377	-9.424800	255
1765.728760	-4.712400	255
1779.892456	-4.712400	255
1794.056030	0.000000	255
1798.777222	0.000000	255
1798.777222	0.000000	255
1812.940796	0.000000	255
1812.940796	0.000000	255
1812.940796	4.712400	255
1812.940796	0.000000	255
1812.940796	4.712400	255
1798.777222	4.712400	255
1798.777222	4.712400	255
1794.056030	4.712400	255
1779.892456	4.712400	255
1775.171143	4.712400	255
1761.007568	4.712400	255
1742.122803	0.000000	255
1737.401611	4.712400	255
1718.516846	0.000000	255
1699.631958	0.000000	255
1671.304810	-4.712400	255
1647.698853	0.000000	255
1624.092773	0.000000	255
1605.208008	0.000000	255
1572.159546	0.000000	255
1548.553589	4.712400	255
1510.784058	-4.712400	255
1477.735596	0.000000	255
1439.965942	0.000000	255
1416.359985	0.000000	255
1364.426758	0.000000	255
1331.378418	-4.712400	255
1288.887573	0.000000	255
1255.839233	-4.712400	255
1208.627197	-4.712400	255
1170.857544	0.000000	255
1118.924438	0.000000	255
1076.433594	0.000000	255
1033.942749	-4.712400	255
982.009583	0.000000	255
930.076416	0.000000	255
887.585571	0.000000	255
830.931213	0.000000	255
778.997986	0.000000	255
727.064819	-4.712400	255
675.131592	-4.712400	255
618.477173	-4.712400	255
566.544006	-4.712400	255
514.610779	-4.712400	255
453.235199	-4.712400	255
401.302002	-9.424800	255
344.647614	-9.424800	255
287.993195	-9.424800	255
231.338806	-4.712400	255
174.684402	-4.712400	255
113.308800	-4.712400	255
61.375599	-4.712400	255
0.000000	0.000000	255
-56.654400	-4.712400	255
-113.308800	-4.712400	255
-169.963196	-4.712400	255
-226.617599	0.000000	255
-278.550812	0.000000	255
-335.205200	-4.712400	255
-391.859589	-4.712400	255
-448.514008	0.000000	255
-500.447205	-4.712400	255
-557.101624	-4.712400	255
-609.034790	-4.712400	255
-665.689209	-4.712400	255
-717.622375	-9.424800	255
-774.276794	-4.712400	255
-821.488770	-9.424800	255
-873.421997	-4.712400	255
-925.355225	-9.424800	255
-977.288391	-9.424800	255
-1029.221558	-9.424800	255
-1076.433594	-4.712400	255
-1123.645630	-9.424800	255
-1166.136353	-4.712400	255
-1213.348389	-14.137200	255
-1260.560425	-9.424800	255
-1298.329956	-9.424800	255
-1336.099609	-9.424800	255
-1378.590454	-9.424800	255
-1416.359985	-9.424800	255
-1454.129639	-9.424800	255
-1487.177979	-4.712400	255
-1520.226440	-9.424800	255
-1553.274780	-4.712400	255
-1581.602051	-4.712400	255
-1614.650391	-4.712400	255
-1633.535156	-9.424800	255
-1661.862427	-9.424800	255
-1694.910767	-14.137200	255
-1709.074341	-9.424800	255
-1732.680420	-9.424800	255
-1746.843994	-9.424800	255
-1765.728760	-9.424800	255
-1779.892456	-9.424800	255
-1794.056030	-9.424800	255
-1803.498413	-9.424800	255
-1812.940796	-4.712400	255
-1817.661987	-9.424800	255
-1827.104370	-9.424800	255
-1831.825562	-4.712400	255
-1827.104370	-9.424800	255
-1831.825562	-4.712400	255
-1827.104370	-9.424800	255
-1827.104370	-4.712400	255
-1822.383179	-4.712400	255
-1812.940796	0.000000	255
-1808.219604	-4.712400	255
-1794.056030	0.000000	255
-1784.613647	-4.712400	255
-1770.449951	0.000000	255
-1756.286377	0.000000	255
-1737.401611	0.000000	255
-1718.516846	0.000000	255
-1699.631958	0.000000	255
-1676.026001	-4.712400	255
-1657.141235	-4.712400	255
-1628.813965	-9.424800	255
-1605.208008	-4.712400	255
-1572.159546	-9.424800	255
-1543.832397	-9.424800	255
-1510.784058	-9.424800	255
-1477.735596	-4.712400	255
-1444.687256	-9.424800	255
-1406.917603	-4.712400	255
-1364.426758	-4.712400	255
-1331.378418	-9.424800	255
-1288.887573	-9.424800	255
-1251.118042	-4.712400	255
-1203.906006	-4.712400	255
-1156.693970	-4.712400	255
-1109.482056	-9.424800	255
-1066.991211	-4.712400	255
-1019.779175	-9.424800	255
-972.567200	-4.712400	255
-920.633972	0.000000	255
-868.700806	0.000000	255
-821.488770	-4.712400	255
-769.555603	-4.712400	255
-717.622375	-14.137200	255
-665.689209	-9.424800	255
-609.034790	-9.424800	255
-557.101624	-9.424800	255
-505.168396	-4.712400	255
-443.792786	-9.424800	255
-387.138397	-14.137200	255
-335.205200	-9.424800	255
-278.550812	-9.424800	255
-217.175201	-4.712400	255
-160.520798	-9.424800	255
-103.866402	-4.712400	255
-42.490799	-4.712400	255
14.163600	-9.424800	255
70.818001	-9.424800	255
127.472397	-4.712400	255
184.126801	-4.712400	255
245.502396	-4.712400	255
302.156799	-4.712400	255
358.811188	-4.712400	255
415.465607	-4.712400	255
472.119995	0.000000	255
528.774414	0.000000	255
585.428772	0.000000	255
637.362000	-4.712400	255
689.295227	0.000000	255
741.228394	0.000000	255
793.161621	0.000000	255
849.815979	-4.712400	255
892.306824	-4.712400	255
944.239990	0.000000	255
1000.894409	0.000000	255
1043.385254	-4.712400	255
1090.597168	-4.712400	255
1133.088013	-4.712400	255
1175.578857	-4.712400	255
1222.790771	-4.712400	255
1265.281616	0.000000	255
1303.051147	0.000000	255
1340.820801	-4.712400	255
1378.590454	-4.712400	255
1416.359985	0.000000	255
1454.129639	0.000000	255
1477.735596	4.712400	255
1515.505249	0.000000	255
1548.553589	0.000000	255
1572.159546	0.000000	255
1605.208008	0.000000	255
1628.813965	4.712400	255
1661.862427	0.000000	255
1676.026001	-4.712400	255
1699.631958	0.000000	255
1718.516846	-4.712400	255
1737.401611	0.000000	255
1756.286377	0.000000	255
1765.728760	-4.712400	255
1775.171143	-4.712400	255
1794.056030	0.000000	255
1794.056030	0.000000	255
1798.777222	0.000000	255
1812.940796	0.000000	255
1812.940796	0.000000	255
1812.940796	0.000000	255
1812.940796	4.712400	255
1812.940796	0.000000	255
1812.940796	0.000000	255
1798.777222	0.000000	255
1798.777222	4.712400	255
1794.056030	0.000000	255
1779.892456	0.000000	255
1761.007568	4.712400	255
1751.565186	9.424800	255
1737.401611	4.712400	255
1718.516846	4.712400	255
1699.631958	0.000000	255
1680.747192	0.000000	255
1657.141235	-4.712400	255
1628.813965	0.000000	255
1605.208008	0.000000	255
1572.159546	0.000000	255
1548.553589	0.000000	255
1515.505249	0.000000	255
1487.177979	-4.712400	255
1454.129639	0.000000	255
1416.359985	0.000000	255
1378.590454	0.000000	255
1340.820801	-4.712400	255
1303.051147	-4.712400	255
1265.281616	0.000000	255
1213.348389	4.712400	255
1175.578857	0.000000	255
1133.088013	0.000000	255
1081.154785	0.000000	255
1038.663940	0.000000	255
986.730774	0.000000	255
944.239990	4.712400	255
892.306824	0.000000	255
849.815979	0.000000	255
793.161621	-4.712400	255
741.228394	0.000000	255
684.573975	-4.712400	255
632.640808	-4.712400	255
575.986389	-4.712400	255
524.053223	-4.712400	255
467.398804	-9.424800	255
415.465607	-9.424800	255
354.089996	-9.424800	255
302.156799	0.000000	255
245.502396	-4.712400	255
188.848007	0.000000	255
132.193604	0.000000	255
75.539200	-4.712400	255
18.884800	0.000000	255
-42.490799	-4.712400	255
-103.866402	-9.424800	255
-160.520798	-4.712400	255
-212.453995	0.000000	255
-269.108398	-4.712400	255
-325.762787	-4.712400	255
-377.696014	0.000000	255
-434.350403	0.000000	255
-491.004791	-4.712400	255
-547.659180	-4.712400	255
-599.592407	-4.712400	255
-656.246826	-4.712400	255
-712.901184	-9.424800	255
-764.834412	-9.424800	255
-816.767578	-9.424800	255
-868.700806	-9.424800	255
-915.912781	-9.424800	255
-972.567200	-9.424800	255
-1015.057983	0.000000	255
-1066.991211	-4.712400	255
-1109.482056	-9.424800	255
-1151.972778	-14.137200	255
-1203.906006	-14.137200	255
-1246.396851	-14.137200	255
-1288.887573	-4.712400	255
-1321.936035	-9.424800	255
-1369.147949	-9.424800	255
-1406.917603	-9.424800	255
-1444.687256	-9.424800	255
-1477.735596	-9.424800	255
-1515.505249	-9.424800	255
-1543.832397	-9.424800	255
-1572.159546	-4.712400	255
-1605.208008	-9.424800	255
-1633.535156	-4.712400	255
-1657.141235	-9.424800	255
-1680.747192	-9.424800	255
-1704.353149	-9.424800	255
-1727.959229	-4.712400	255
-1742.122803	-4.712400	255
-1761.007568	-9.424800	255
-1775.171143	-14.137200	255
-1794.056030	-9.424800	255
-1803.498413	-14.137200	255
-1812.940796	-9.424800	255
-1817.661987	-9.424800	255
-1822.383179	-9.424800	255
-1827.104370	-9.424800	255
-1831.825562	-9.424800	255
-1827.104370	-4.712400	255
-1831.825562	-4.712400	255
-1827.104370	-4.712400	255
-1827.104370	0.000000	255
-1812.940796	0.000000	255
-1803.498413	0.000000	255
-1798.777222	-4.712400	255
-1789.334839	0.000000	255
-1775.171143	-4.712400	255
-1756.286377	0.000000	255
-1742.122803	-4.712400	255
-1727.959229	-4.712400	255
-1704.353149	-14.137200	255
-1685.468384	0.000000	255
-1657.141235	-4.712400	255
-1633.535156	-4.712400	255
-1609.929199	-4.712400	255
-1581.602051	-4.712400	255
-1548.553589	-9.424800	255
-1520.226440	-4.712400	255
-1487.177979	-4.712400	255
-1449.408447	-9.424800	255
-1411.638794	-9.424800	255
-1373.869141	-9.424800	255
-1336.099609	-14.137200	255
-1298.329956	-9.424800	255
-1260.560425	-4.712400	255
-1213.348389	-4.712400	255
-1166.136353	-4.712400	255
-1128.366821	-9.424800	255
-1076.433594	-9.424800	255
-1029.221558	-9.424800	255
-982.009583	-9.424800	255
-930.076416	-9.424800	255
-878.143188	-9.424800	255
-830.931213	-9.424800	255
-778.997986	-4.712400	255
-727.064819	-4.712400	255
-675.131592	-4.712400	255
-618.477173	-9.424800	255
-566.544006	-9.424800	255
-509.889587	-9.424800	255
-453.235199	-9.424800	255
-401.302002	-9.424800	255
-344.647614	-4.712400	255
-283.272003	-14.137200	255
-231.338806	-9.424800	255
-174.684402	-4.712400	255
-113.308800	-4.712400	255
-56.654400	-4.712400	255
4.721200	-4.712400	255
61.375599	-9.424800	255
118.029999	-9.424800	255
174.684402	-4.712400	255
